session_id,target
384,0.000746336212158
385,0.0135510817596
386,0.00265777565427
387,0.0019950535898
388,0.0123922481369
389,0.00159651947347
390,0.0103414903901
391,0.00368479486788
392,0.0111850258828
393,0.00125155887176
394,0.000984922362603
395,0.00163223239793
396,0.00627942312595
397,0.00448999224437
398,0.00518535880328
399,0.000223693770689
400,0.00623810266185
401,0.000927774069899
402,0.00397445372391
403,0.00349788797822
404,0.0977497647773
405,0.00607278223288
406,0.0126506047702
407,0.000570125799784
408,0.0015051946173
409,0.0152237947053
410,0.00886727565392
411,0.00159503376092
412,0.000493795487042
413,0.00437335187928
414,0.00698702605347
415,0.000271676592499
416,0.000893332411071
417,0.0159119064489
418,0.000846211658049
419,0.00277421101709
420,0.00466559157775
421,0.0112689000715
422,0.0086823374338
423,0.00619684357105
424,0.00106766753187
425,8.08203834542e-05
426,0.163790438285
427,0.00912992049781
428,5.5637893966e-05
429,0.000988518556284
430,0.00141888161748
431,0.000768392561442
432,0.00517760068275
433,0.0011095620745
434,0.00792556041573
435,0.00132448655919
436,0.00332018256224
437,0.0017764223183
438,0.00342803104424
439,0.000799071359917
440,0.00334681513848
441,0.00116817958011
442,0.00106190096346
443,0.00169685210109
444,0.00155567152571
445,0.00412240808898
446,0.0124837266206
447,0.000496473821792
448,0.00581995665651
449,0.00107895430515
450,0.00187143069154
451,0.00390528796965
452,0.000305369339779
453,0.00587292319026
454,0.000337907691584
455,0.00163159558171
456,0.0111462833839
457,0.00113222986837
458,0.0105163458871
459,0.00198625193863
460,0.0338181884485
461,0.00209398713154
462,0.000271807021697
463,0.000171842579024
464,0.000837049466729
465,0.00517405393681
466,0.00981627949716
467,0.00782628281843
468,0.00236539890904
469,0.00183971989905
470,0.00205275448869
471,0.0279432140043
472,0.00160925497557
473,0.011211213688
474,0.000197577473652
475,0.0100358046096
476,0.000973572117523
477,0.00092752569571
478,0.00426044627051
479,0.0251080237826
480,0.00962201176889
481,0.0119255316012
482,0.00428491937264
483,0.0864598531726
484,0.00356650417665
485,0.00101646304139
486,0.00295991677797
487,0.0017777449331
488,0.00105273639979
489,0.0115146167361
490,0.000169538387533
491,0.0172626083335
492,0.0116361756752
493,0.00681464103364
494,0.00325323183609
495,0.000708424453732
496,0.0156217016761
497,0.00549953476369
498,0.00283487799768
499,0.000549056729701
500,0.0121062993774
501,0.00124109684848
502,0.0174729426158
503,0.0272236646674
504,0.0160443886694
505,0.00565822281932
506,0.00131112392266
507,0.00972025654889
508,0.00915706105721
509,6.48570640566e-05
510,0.00201954482951
511,0.00303246356058
512,0.00340808955422
513,0.00714473167011
514,0.0236309314467
515,0.00195486436292
516,0.0115098901956
517,0.00158362578276
518,0.00136803793498
519,0.000870571637862
520,0.000832719043967
521,0.0501589598698
522,0.126533219004
523,0.00207446788291
524,0.0230936889953
525,0.00560138639379
526,0.00169678935499
527,0.00676095742653
528,0.00275793642669
529,0.00234392553413
530,0.000898114494694
531,0.000833363707251
532,0.00316741193162
533,0.000876487072893
534,0.0422384677796
535,0.000187238260261
536,0.0157333741693
537,0.0106206683099
538,0.00817633870422
539,0.00670800772021
540,0.000148747418134
541,0.00445927205902
542,0.00100192265169
543,0.00945478224837
544,0.0681467861859
545,0.00431364002297
546,0.00139977925445
547,0.0066885020912
548,0.00170981313677
549,0.00711585942653
550,0.00910754198228
551,0.010172775389
552,0.00247808243197
553,5.63205916124e-05
554,0.00211152294056
555,0.00155391101308
556,0.0153982830321
557,0.000932659513962
558,0.00885001509231
559,0.00689973310656
560,0.00130277102835
561,0.00951168206791
562,0.00700901410595
563,0.00247644536194
564,0.000814764024201
565,0.00562937290161
566,0.00252528260254
567,0.000353207163951
568,0.00172889459597
569,0.00897456098769
570,0.0015650611736
571,0.0018311594511
572,0.0488844779383
573,0.000925300545709
574,0.00100670561994
575,0.000909235338298
576,0.00687661858204
577,0.00281641646419
578,0.00121871558107
579,0.00460321486699
580,0.00258039339611
581,0.0137116188366
582,0.00722268712596
583,0.00195177951488
584,0.0266227092609
585,0.00378146269336
586,0.000760368392278
587,0.0244357293175
588,0.000360878130359
589,0.00427238749098
590,0.00148801756925
591,0.00421345207677
592,0.00142909242826
593,4.40419274382e-05
594,0.00182759012026
595,0.00340015040219
596,0.00538964592278
597,0.00944616598533
598,0.00714295390661
599,0.00276651053857
600,0.0105983945797
601,0.0142046089763
602,0.0179378657457
603,0.00731524781994
604,0.00849913156163
605,0.0114070636367
606,0.00354956049452
607,0.00996594566788
608,0.00744446732459
609,0.0132404061741
610,8.13366022531e-05
611,0.000934524856795
612,0.0447816026465
613,0.00115408309006
614,0.00143951672399
615,0.001082472109
616,0.00322085845727
617,0.00345729997898
618,0.000465265978139
619,0.000787565998386
620,0.0331372449213
621,0.000699520033388
622,0.0806198020077
623,0.00405614393543
624,0.00707513770261
625,0.029142201088
626,0.00717427605342
627,0.00111789610683
628,0.000103608987633
629,0.0126800801634
630,0.00110498887678
631,0.00427099579292
632,0.0127799771587
633,0.06082892956
634,0.00769203510649
635,0.00166039099877
636,0.00612323747126
637,0.0017971030545
638,0.011211213688
639,0.00663232694032
640,0.000901884984849
641,0.0107646615168
642,0.00150677774559
643,0.0350348282089
644,0.00127476450339
645,0.0217929716145
646,0.00502693018926
647,0.00120958575622
648,0.00620614911388
649,0.00712608098146
650,0.00201062810006
651,0.00500323179758
652,0.0562158283743
653,0.00554349148215
654,0.00376385559759
655,0.0144248695745
656,0.0122522236908
657,0.00256251383982
658,0.00023173496341
659,0.00653474828552
660,0.00814126822997
661,0.00440550638569
662,0.0063990026147
663,0.000134161931195
664,0.00561886344632
665,0.00696727272535
666,0.00356003186619
667,0.00441518505224
668,0.0159829940418
669,0.00156394244974
670,0.00128717324499
671,0.00712567065765
672,0.0343732864094
673,0.182750774183
674,0.00618981859212
675,0.00840283583739
676,0.00996310489676
677,0.002058076799
678,0.0361540652252
679,0.00922934688149
680,0.00709173770607
681,0.000806934907682
682,0.00117812234477
683,0.00209295331409
684,0.00377407223377
685,0.00141888161748
686,0.00175716884654
687,0.00843537190361
688,0.0122757477734
689,0.0200612657751
690,0.0119780418385
691,0.00628452042979
692,0.00562007643766
693,0.00802479499538
694,0.00250977354399
695,0.00143783248731
696,0.00400444816996
697,0.0126480541041
698,0.0126987452043
699,0.00208990553494
700,0.00156133141282
701,0.00660122724773
702,0.00863115923998
703,0.000782867510364
704,0.00101304015854
705,0.00184983264146
706,0.000996636326786
707,0.000503814671882
708,0.000624510891432
709,0.0800677872925
710,0.00362727713959
711,0.00739848131056
712,0.00164964400279
713,0.00191635206098
714,0.00600230186638
715,0.000619128087973
716,0.0052656075343
717,0.0103408979341
718,0.00143201528862
719,0.00122695131408
720,0.0013176887355
721,0.00200693666564
722,0.00126684738363
723,0.0134412822519
724,0.00368218739795
725,0.00104348213942
726,0.000527367843425
727,0.0190650662548
728,0.0278247635075
729,0.0193865434256
730,0.00490068071342
731,0.0015174409015
732,0.000913802692561
733,0.000734152262647
734,0.00751711633564
735,0.0300207435754
736,0.000216422819611
737,0.000613410861692
738,0.0031666753233
739,0.00237555713044
740,0.00235258150095
741,0.00124423684096
742,0.00724217466828
743,0.00799117858737
744,0.00550153276308
745,0.00760541394143
746,0.00929131263923
747,0.0105580959722
748,0.00230531175035
749,0.00721194369856
750,0.00188586556828
751,0.000512687179068
752,0.000301387819131
753,0.000869213192018
754,0.00481658798957
755,0.000629699309235
756,0.00604903009024
757,0.00664475828444
758,0.00390003594707
759,0.000526249059442
760,0.00135292993907
761,0.00885689793184
762,0.00217383788297
763,0.0136487674822
764,0.00120973796221
765,0.00241503695103
766,0.000479149362504
767,0.00468139239608
768,0.00145297469123
769,0.0080098901771
770,0.0337361165475
771,0.0136969398086
772,0.00260048738904
773,0.0012673418432
774,0.0122919384198
775,0.00163223239793
776,0.109202738345
777,0.00210836987475
778,0.00558032207238
779,0.0042205208825
780,0.00174516752563
781,0.00826966803154
782,0.017983264427
783,0.000686078742774
784,0.00253681263438
785,0.00140565510518
786,0.0175556229088
787,0.000972454203824
788,0.00134554780144
789,0.00855796511382
790,0.00604689756852
791,0.00978599972794
792,0.00123946334623
793,0.00451801891126
794,0.0103399051116
795,0.0025870045703
796,0.000232002448313
797,0.00414334353946
798,0.00128426210168
799,0.00225593549777
800,0.00727359894126
801,0.00687022037585
802,0.0143773637729
803,0.000514631738391
804,0.00144418601864
805,0.00152618945596
806,8.46551159615e-05
807,0.000984971063624
808,0.000674625351888
809,0.0940919806774
810,0.00846502949949
811,0.00103918349168
812,0.00889899801708
813,0.00925441056381
814,0.023254908216
815,0.0553191257564
816,0.000726256441538
817,0.00355417559805
818,0.00305118427599
819,0.00601152718625
820,0.0207151918405
821,0.00197653850245
822,0.015569025976
823,0.00590297768692
824,0.000588608675671
825,0.0095709210143
826,0.000590527227761
827,0.0114272738552
828,0.000895220649059
829,0.0072936265202
830,0.00144072594465
831,0.146002548994
832,6.49728636327e-05
833,0.000631588768257
834,0.00126538851663
835,0.00306315879534
836,0.00356480199248
837,0.00126563393111
838,0.00221214949604
839,0.00677934309275
840,0.00064490557598
841,0.00166993415969
842,0.00902622143822
843,0.0229543778935
844,0.0206596808352
845,0.00184766836236
846,0.00105661360518
847,0.00898778755489
848,0.00063711049402
849,0.00207608751317
850,0.0016497689781
851,0.00112991271949
852,0.000641618021611
853,0.00870671346557
854,0.000767546781333
855,0.000388768830674
856,0.000487362398254
857,0.00138496481571
858,0.0075714003903
859,0.0159728073437
860,0.0018752616985
861,0.0145714833043
862,0.00242244000793
863,0.00812287959543
864,0.00121295414122
865,0.00159687433854
866,0.00477197192386
867,0.000997277292547
868,0.00173276467721
869,0.000916353578175
870,0.000914771259878
871,0.00159757388954
872,0.00463201635853
873,0.00017668889321
874,0.00333856414256
875,0.00586944165898
876,0.0346399924639
877,0.00047787895914
878,0.00130336826471
879,0.000898684405674
880,0.00321619685406
881,0.00159956560024
882,0.00783839902692
883,0.0746309240034
884,0.0118185266044
885,0.00974792068518
886,0.00238219819542
887,0.00186070787388
888,0.000291982965165
889,0.00643441128611
890,0.00116957105471
891,0.000157098915557
892,0.0039347721014
893,0.000811440738065
894,0.0125378820278
895,0.00822103028234
896,0.0450753962481
897,0.00834995949321
898,0.0245502131682
899,0.000886057360632
900,0.00306466822626
901,0.0312734476342
902,0.00757845203661
903,0.000705044555606
904,0.00960358065016
905,0.00480968245978
906,0.00349694712667
907,0.0160103297661
908,0.0049483106856
909,0.000603093130454
910,0.00607252649872
911,0.000293676512146
912,0.00345034912837
913,0.000516412100811
914,0.00247925420827
915,0.00812664044938
916,0.00769904642415
917,0.00817307081693
918,0.000856726231622
919,0.00697648457135
920,0.0555166706503
921,0.00191650090898
922,0.00143279158609
923,0.00505042150212
924,0.00108715456472
925,0.00704750318374
926,0.00114934415625
927,0.00126578996047
928,0.00442677445102
929,0.00507825599287
930,0.0606390985405
931,0.011211213688
932,0.00581377252732
933,0.00855796511382
934,0.00346478202352
935,0.000783470111034
936,0.00185494037477
937,0.005228171141
938,0.0207833132907
939,0.011628028535
940,0.0111680074924
941,0.000502939942326
942,0.00553157805209
943,0.142763176031
944,0.0011602949329
945,0.0585050015832
946,0.00135126881474
947,0.000462684761582
948,3.31050637112e-05
949,0.000903273754926
950,0.00626512885032
951,0.00372544556409
952,0.00184288226843
953,0.00294266046306
954,0.0184018413251
955,0.0141661434634
956,0.00113080255144
957,0.00108781241859
958,0.00389773255331
959,0.0266629143851
960,0.00118352931195
961,0.000926609303355
962,0.00821779841787
963,0.00109426073527
964,0.0128720832243
965,0.00108845213458
966,0.00960082043618
967,0.000891414950793
968,0.00206073546098
969,0.000235571071021
970,0.0109948375566
971,0.00320202372482
972,0.000669004928197
973,0.00182994746569
974,0.00191183196504
975,0.00112496721128
976,0.000586456534433
977,0.00378973498667
978,0.00528817605376
979,0.028598351362
980,0.000529285025954
981,0.000263493824701
982,0.00180629289268
983,0.00825600502941
984,0.00039513103865
985,0.0174553060807
986,0.00677191558638
987,0.00718809319372
988,0.00438494038252
989,0.00568426279294
990,0.000313924872759
991,0.00315128896271
992,0.000964981851801
993,0.00124648623503
994,0.000419298918009
995,0.00122180135262
996,0.000842138391374
997,0.0257738942142
998,0.0126672910254
999,0.00809403305249
1000,0.0595500982707
1001,0.0014172215212
1002,0.051369210762
1003,7.62885032896e-05
1004,0.000371455870691
1005,0.000864584658657
1006,0.0122126147724
1007,0.00145317597074
1008,0.0341415770169
1009,0.00845218340109
1010,0.00139146547777
1011,0.00499246098911
1012,0.00367220320848
1013,0.00616827503212
1014,0.00235585801102
1015,0.00309868654132
1016,0.00513086653124
1017,0.00818856620469
1018,0.000694087234019
1019,0.000380593090359
1020,0.00664803760875
1021,0.00046414095208
1022,0.00795972247858
1023,0.000564985458638
1024,0.000561568949864
1025,0.0326737580492
1026,0.0086755687
1027,0.000839969833354
1028,0.00799524642551
1029,0.000476143465542
1030,0.00963412109839
1031,0.000750512199519
1032,0.0185344589967
1033,0.000316055965183
1034,0.0120334750352
1035,0.000260947019088
1036,0.0174710086042
1037,0.00421676057794
1038,0.00908291998496
1039,0.000297669336655
1040,0.00777152042145
1041,0.00946615132872
1042,0.00862141852653
1043,0.00366349546032
1044,0.000745349129912
1045,0.00415905823802
1046,0.00379581201541
1047,9.88651711934e-05
1048,0.00812753082972
1049,0.00140455847636
1050,0.000301108090476
1051,0.0167925162252
1052,0.00779027712208
1053,0.0015228851268
1054,0.0156295833275
1055,0.0476042144189
1056,0.00126339156527
1057,0.00395785671138
1058,0.00122963395856
1059,0.00514852771468
1060,0.0171012489638
1061,0.011293177536
1062,0.00162227444649
1063,0.00470695000484
1064,0.000118341196659
1065,0.00163375600609
1066,0.00074235584542
1067,0.000787057098666
1068,0.0104937146764
1069,0.00156129821446
1070,0.00144708806885
1071,0.00561189329906
1072,0.00119683333185
1073,0.0111806671879
1074,0.00663587616589
1075,0.00532570795725
1076,0.00755865491292
1077,0.000975983334258
1078,0.0064261616146
1079,0.00124625103512
1080,0.00803708613926
1081,0.00528079216957
1082,0.00290736756927
1083,0.000970494878277
1084,0.000734435971354
1085,0.00798346625314
1086,0.0217017096975
1087,0.0470677155597
1088,0.00126839789772
1089,0.00142609786511
1090,0.000422571920845
1091,0.000691680829384
1092,0.0132633293776
1093,0.0256841767473
1094,0.0398861044943
1095,0.000810451262479
1096,0.00930970357375
1097,0.00180691686805
1098,0.00910441682338
1099,0.00191634254279
1100,0.000878487824481
1101,0.00273254645683
1102,0.0109417971997
1103,0.000582266233421
1104,0.00640192356724
1105,0.014187909699
1106,0.000838752431397
1107,0.0050246560514
1108,0.000675659618512
1109,0.00715726744177
1110,0.00145459671711
1111,0.00110847713111
1112,0.00368485222395
1113,0.000815848197956
1114,0.00729537212422
1115,0.00105044679237
1116,0.000310313943314
1117,0.000827418474739
1118,0.00105864154754
1119,0.00154789139077
1120,0.00147791262705
1121,0.00156426124337
1122,0.00862424015123
1123,0.00611846205626
1124,0.00635616988411
1125,0.00044014319024
1126,0.0043749541643
1127,0.000737463297844
1128,0.00283814307948
1129,0.00517472081567
1130,0.000758383728512
1131,0.00277015236717
1132,0.0304380062694
1133,0.00302772035735
1134,0.00139547600852
1135,0.0155282344034
1136,0.00557130398148
1137,0.000615195707084
1138,0.0560981686067
1139,0.00985491653015
1140,0.00160643669492
1141,0.00626310719178
1142,0.00589051039783
1143,0.00171933248138
1144,0.00124226955486
1145,0.0117990984231
1146,0.00147538998255
1147,0.0339005837173
1148,0.00117361334707
1149,0.00489678829243
1150,0.00118225460447
1151,0.00496496483041
1152,0.00239077219916
1153,0.00101745992142
1154,0.00395097376527
1155,0.000144500464915
1156,0.0170039579886
1157,0.0418126588263
1158,0.00977837205141
1159,0.000807181891162
1160,0.0133680934466
1161,0.00142830025678
1162,0.00164073604069
1163,0.000792310618055
1164,0.00275163423664
1165,0.00759603745279
1166,0.00128803962854
1167,0.0188161192918
1168,0.00862885282823
1169,0.00721379532752
1170,0.000941022959228
1171,0.00749819077254
1172,0.00434545559768
1173,0.00120331011163
1174,0.00111790401437
1175,0.00728629468632
1176,0.00479342971205
1177,0.00120936020869
1178,0.00381769458244
1179,0.0086755687
1180,0.00140134911149
1181,0.00241757628902
1182,0.00802051036264
1183,0.000704108943981
1184,0.00532324503053
1185,0.000748638654717
1186,0.00920491133272
1187,0.000679085307124
1188,0.00133084005832
1189,0.000889695996374
1190,0.000543885047962
1191,0.00141611586995
1192,0.00112293674677
1193,0.00104534334093
1194,0.0147523912562
1195,0.00261056487317
1196,0.00274403298792
1197,0.0113665774119
1198,0.00361724492805
1199,0.0015056912602
1200,0.0421984267173
1201,0.00158039957194
1202,0.00425307300399
1203,0.0069873778114
1204,0.0401982001564
1205,0.00153967765759
1206,0.00646268788191
1207,0.000594354119729
1208,0.000753330069442
1209,0.00254662216944
1210,0.00686460624965
1211,0.000375526797387
1212,0.00984425817585
1213,0.000131170634197
1214,0.00525313676922
1215,0.00014300662184
1216,0.0010466010899
1217,0.000998425052834
1218,0.00133047212271
1219,0.00638665563371
1220,0.00441281914512
1221,2.07320487527e-05
1222,0.000907210036521
1223,0.00147728957395
1224,0.00581417185424
1225,0.000555090295487
1226,0.00241046553406
1227,0.00148022132397
1228,0.00105058139514
1229,0.00654201132035
1230,0.000968644520007
1231,0.0136425594162
1232,0.00982841104672
1233,0.00601546685605
1234,0.00892083648867
1235,0.0086755687
1236,0.00185246235339
1237,0.00189683892543
1238,0.00182780319934
1239,0.00603351760695
1240,0.00163696864466
1241,0.0294361000172
1242,0.00980891837311
1243,0.00594733912591
1244,0.00291103560862
1245,0.00324391094497
1246,0.00154557358454
1247,0.0110821553832
1248,0.00162516078994
1249,0.00513919078429
1250,0.0097939229899
1251,0.00182047231797
1252,0.00676663471041
1253,0.0111712277601
1254,0.00854271155187
1255,0.00126783649596
1256,0.000200808492524
1257,0.00236386292039
1258,0.00412536014506
1259,0.0103571376798
1260,0.0116676106992
1261,0.00671116677492
1262,0.00286808925609
1263,0.007355976666
1264,0.00675082353253
1265,0.00853130858667
1266,0.000500367846839
1267,0.000804953553196
1268,5.36539308234e-05
1269,0.00192125254281
1270,0.0310181976539
1271,0.00141501107988
1272,0.00139792269813
1273,0.00167125631639
1274,0.00548148228633
1275,0.000958131575233
1276,0.00247909153671
1277,0.000393533940922
1278,0.0137629414486
1279,0.000858659073791
1280,0.00113526039564
1281,0.00433959110747
1282,0.00338051545138
1283,0.00202820630142
1284,0.00537432199645
1285,0.00069047202986
1286,0.00387619548316
1287,0.00535167839672
1288,0.00320859654685
1289,0.0108833047332
1290,0.000872191611146
1291,0.00836625858984
1292,0.00771097293279
1293,0.00125058245971
1294,0.00161823391068
1295,0.00758223325756
1296,0.000273889574215
1297,0.160151734828
1298,0.00405769064459
1299,0.00156749726668
1300,0.00685379494066
1301,0.00960859405817
1302,0.000604561653908
1303,0.0109914757276
1304,0.00132787796546
1305,0.0013521425815
1306,0.0234342050499
1307,0.00915535475714
1308,0.00478109221306
1309,0.000536746835952
1310,0.0115758802835
1311,0.00926462042868
1312,0.0273159229845
1313,0.00511792705118
1314,0.000355870300022
1315,0.00711138875662
1316,0.00474106009406
1317,0.0111502037044
1318,0.00314395900856
1319,0.000690533261224
1320,0.00452246270231
1321,0.0107994069488
1322,0.00826331082593
1323,0.00117564234102
1324,0.00151101940833
1325,0.00825466908481
1326,0.00144557797718
1327,0.000420426493597
1328,0.0906896674281
1329,0.00676613415062
1330,0.000526950028928
1331,0.00019180452988
1332,0.00459936245993
1333,0.00531588429662
1334,0.00617652228101
1335,0.0187100740846
1336,0.000964489834275
1337,0.00144126693476
1338,0.00143454734952
1339,0.00685195229943
1340,0.00201579575635
1341,0.000968934889827
1342,0.000574633595827
1343,0.00142375981181
1344,0.0011010347204
1345,0.0135069978255
1346,0.00157464686272
1347,0.00835890318473
1348,0.000271042740481
1349,0.00854796939039
1350,0.000236183927931
1351,0.00161800185402
1352,0.00996955269103
1353,0.0107369671902
1354,0.00876578693987
1355,0.0106031547023
1356,0.00440174275442
1357,0.00500774853435
1358,0.0135603504027
1359,0.0108075343663
1360,0.000826042947829
1361,0.0259865299408
1362,0.00314102976134
